POI ID,대명칭,중명칭,소명칭,중앙좌표X1,중앙좌표Y1,WSG84X좌표,WSG84Y좌표,등록일자,수정일자
POI_ID,FNAME,ANAME,CNAME,CENTER_X1,CENTER_Y1,X_WGS84,Y_WGS84,INSERTDATE,UPDATEDATE
A01683,범서쇼핑센터,개방,무,193040.7805,457740.2601,126.9211729,37.61923087,20101111,20101111
A01684,연서주유소화장실,개방,무,192913.1779,457508.1904,126.9197298,37.61713897,20100712,20100712
A01700,역전주유소화장실,개방,무,197749.52,450829.8981,126.97453,37.55699259,20100712,20100712
A01701,불광동라비앙프라자,개방,무,194009.3884,456959.1018,126.9321508,37.61219954,20101111,20101111
A01702,만리주유소화장실,개방,무,196780.3142,450352.0164,126.9635631,37.55268402,20100712,20100712
A01595,기지주유소화장실,개방,무,209003.4925,457230.6304,127.1019762,37.61462143,20100712,20100712
A01387,중화동우체국,공공청사,유,207065.942,455666.1418,127.0800159,37.60054249,20101111,20101111
A01388,동남석유주유소화장실,개방,무,208156.6451,444899.5998,127.0922475,37.50352725,20100712,20100712
A01389,면목우체국,공공청사,유,207848.9926,453674.4641,127.0888619,37.5825913,20101111,20101111
A01598,중랑교주유소화장실,개방,무,206882.3443,455013.4719,127.0779307,37.59466338,20100712,20100712
A01599,회원빌딩,공공청사,무,192931.1446,457799.315,126.9199305,37.61976211,20101111,20101111
A01600,중화주유소화장실,개방,무,206983.0252,455800.9303,127.0790782,37.60175755,20100712,20100712
A01601,인락빌딩,공공청사,유,192907.9121,457714.7661,126.9196682,37.61900015,20101111,20101111
A01685,타워클리닉,개방,무,193106.8345,457752.2983,126.921921,37.61933983,20101111,20101111
A01686,불광주유소화장실,개방,무,193636.632,458182.2626,126.9279183,37.62321757,20100712,20100712
A01293,청진치안센터,공공청사,유,198149.9757,452561.6869,126.9790579,37.57259684,20101111,20101111
A01458,미림주유소화장실,개방,무,192928.0218,444535.011,126.920023,37.50025123,20100712,20100712
A01459,중구파출소,공공청사,유,198419.116,450903.688,126.9821081,37.55765883,20101111,20101111
A01460,대방주유소화장실,개방,무,192954.6036,444602.6762,126.920323,37.5008611,20100712,20100712
A01461,태극당빌딩,공공청사,무,201628.0929,454879.3437,127.018435,37.59347919,20101111,20101111
A01462,신길주유소화장실,개방,무,191929.6367,444400.4655,126.9087338,37.49903078,20100712,20100712
A01463,한진빌딩,공공청사,무,204505.9029,457322.0446,127.0510358,37.61547809,20101111,20101111
A01427,버드나룻길주유소화장실,개방,무,191859.6202,447627.0944,126.9079062,37.52810219,20100712,20100712
A01428,중림파출소,공공청사,유,197094.9678,450927.7853,126.9671217,37.55787272,20101111,20101111
A01429,신일주유소화장실,개방,무,191058.3665,444697.2003,126.8988771,37.50169635,20100712,20100712
A01539,플라망스타워,공공청사,무,201610.0436,454857.205,127.0182306,37.59327975,20101111,20101111
A01540,응암주유소화장실,개방,무,192878.587,455242.6903,126.9193601,37.5967268,20100712,20100712
A01424,을지지구대,공공청사,유,200425.6356,451027.7215,127.0048173,37.55877763,20101111,20101111
A01425,대지주유소화장실,개방,무,190691.7804,446922.786,126.8947032,37.52174532,20100712,20100712
A01426,태평로지구대,공공청사,유,198233.7614,452052.1468,126.9800075,37.56800607,20101111,20101111
A01545,무궁화주유소화장실,개방,무,192575.8992,454129.235,126.9159439,37.58669228,20100712,20100712
A01546,화성빌딩,공공청사,유,201815.972,453801.7537,127.0205597,37.58376983,20101111,20101111
A01522,다희주유소화장실,개방,무,192453.7056,455118.4321,126.9145502,37.59560386,20100712,20100712
A01523,화랑빌딩,공공청사,무,205361.3016,456985.6131,127.0607219,37.61244229,20101111,20101111
A01479,성북문화회관,공공청사,무,202145.7755,456162.3066,127.0243006,37.60503751,20101111,20101111
A01480,본동공중화장실,공중,무,195969.4939,445426.2629,126.9544141,37.50829973,20100712,20100712
A01481,(주)세일교육,공공청사,유,202363.7162,455977.3128,127.0267681,37.6033702,20101111,20101111
A01497,선일빌딩,공공청사,무,202438.5101,456349.1949,127.0276164,37.60672062,20101111,20101111
A01498,장석주유소화장실,개방,무,204937.2704,456963.2075,127.0559192,37.61224279,20100712,20100712
A01499,장위쇼핑,공공청사,무,204484.3793,457055.5853,127.0507904,37.61307742,20101111,20101111
A01500,원천주유소화장실,개방,무,204658.7691,457254.3595,127.0527668,37.61486749,20100712,20100712
A01501,삼주빌딩,공공청사,무,202642.1138,456743.6995,127.0299236,37.6102745,20101111,20101111
A01502,장삼주유소화장실,개방,무,205324.7757,457109.5828,127.0603091,37.61355946,20100712,20100712
A01376,중랑우체국,공공청사,유,207298.311,455154.948,127.0826422,37.59593487,20101111,20101111
A01377,방이주유소화장실,개방,무,210691.3133,445690.3306,127.1209248,37.51062589,20100712,20100712
A01378,신내1치안센터,공공청사,유,208775.7458,456447.5504,127.0993873,37.60756818,20101111,20101111
A01439,신당5파출소,공공청사,유,201913.0889,451543.2503,127.0216534,37.56342064,20101111,20101111
A01440,신대림주유소화장실,개방,무,191110.1592,443266.56,126.8994801,37.4888067,20100712,20100712
A01441,중구구민복지회관,공공청사,유,201970.8625,451774.103,127.0223079,37.56550049,20101111,20101111
A01442,강서주유소화장실,개방,무,191890.3567,445615.023,126.9082762,37.50997365,20100712,20100712
A01443,신당119안전센터,공공청사,유,200852.1344,450374.8191,127.0096436,37.5528947,20101111,20101111
A01444,한일주유소화장실,개방,무,190270.0542,446391.6376,126.8899395,37.51695532,20100712,20100712
A01547,증산주유소화장실,개방,무,191839.9715,453650.0482,126.907617,37.58236862,20100712,20100712
A01400,인광주유소화장실,개방,무,209639.9046,444802.7379,127.1090211,37.50264023,20100712,20100712
A01401,면목5동주민센터,공공청사,유,207017.9388,454020.6175,127.0794565,37.58571683,20101111,20101111
A01402,잠실주유소화장실,개방,무,209428.2088,445223.8541,127.1066324,37.50643668,20100712,20100712
A01509,서주티앤씨(주),공공청사,무,203060.5291,455956.3822,127.0346592,37.60317956,20101111,20101111
A01510,고려주유소화장실,개방,무,203182.5137,454712.6902,127.0360352,37.59197359,20100712,20100712
A01511,영광빌딩,공공청사,무,201752.2176,453825.5807,127.019838,37.58398463,20101111,20101111
A01473,백제빌딩,공공청사,무,201519.0323,454189.8151,127.0171987,37.58726678,20101111,20101111
A01474,대방동참새공원화장실,공중,유,193097.3109,444289.6209,126.9219398,37.49804153,20100712,20100712
A01475,삼창빌딩,공공청사,무,202456.6757,456985.1481,127.0278242,37.61245044,20101111,20101111
A01420,약수지구대,공공청사,유,201093.9117,450290.5971,127.0123796,37.5521356,20101111,20101111
A01554,삼양식품빌딩,공공청사,무,203027.2701,456458.4543,127.0342846,37.60770329,20101111,20101111
A01555,자하문주유소화장실,개방,무,196852.9839,455189.3831,126.9643647,37.59626868,20100712,20100712
A01556,에스케이브로드밴드,공공청사,유,201604.982,454539.9198,127.0181726,37.59042105,20101111,20101111
A01451,흥인동우체국,공공청사,유,201404.3694,451789.4619,127.0158959,37.56563991,20101111,20101111
A01524,신사제일주유소화장실,개방,무,192415.3977,454948.9382,126.9141182,37.59407642,20100712,20100712
A01525,에이스빌딩,공공청사,유,201891.4416,453470.4768,127.0214133,37.5807849,20101111,20101111
A01526,흥일주유소화장실,개방,무,192013.1392,455151.5139,126.9095611,37.59589821,20100712,20100712
A01544,우리은행체육관,공공청사,유,204542.8882,457409.2169,127.0514552,37.61626332,20101111,20101111
A01557,사직주유소화장실,개방,무,197059.5617,452775.239,126.9667136,37.57451809,20100712,20100712
A01558,국민은행(종암동지점),공공청사,무,203226.8075,454934.4729,127.0365377,37.59397168,20101111,20101111
A01421,신신월주유소화장실,개방,무,186215.1564,446738.7968,126.8440661,37.52003157,20100712,20100712
A01384,중화치안센터,공공청사,유,207048.6537,455736.3266,127.0798208,37.60117498,20101111,20101111
A01385,삼전주유소화장실,개방,무,207875.4048,444996.2586,127.0890679,37.50440059,20100712,20100712
A01390,삼정주유소화장실,개방,무,208338.4527,444761.7555,127.0943021,37.50228364,20100712,20100712
A01391,망우1동우체국,공공청사,유,208974.92,455652.2219,127.1016333,37.60040043,20101111,20101111
A01392,희보주유소화장실,개방,무,208610.7587,444877.8857,127.0973831,37.50332748,20100712,20100712
A01393,묵동우체국,공공청사,유,206839.109,456755.096,127.0774574,37.61035556,20101111,20101111
A01485,모아방빌딩,공공청사,무,200341.7633,456498.1847,127.0038706,37.60806617,20101111,20101111
A01486,삼풍주유소화장실,개방,무,201075.5013,444413.8259,127.0121627,37.49918579,20100712,20100712
A01487,보문동통광빌딩,공공청사,무,201853.307,453696.0874,127.0209822,37.58281771,20101111,20101111
A01488,팔레스주유소화장실,개방,무,199938.1662,444519.4854,126.9993007,37.50013841,20100712,20100712
A01490,대림빌딩,공공청사,무,201543.4669,453404.4577,127.0174737,37.58019072,20101111,20101111
A01448,퇴계로5가우체국,공공청사,유,197473.9004,450893.2094,126.9714105,37.55756231,20101111,20101111
A01449,매봉주유소화장실,개방,무,192781.6798,445956.4929,126.9183541,37.51305771,20100712,20100712
A01364,봉화지구대,공공청사,유,208435.741,457247.7458,127.0955459,37.61478102,20101111,20101111
A01365,미화주유소화장실,개방,무,211713.9903,442938.7607,127.132448,37.48582173,20100712,20100712
A01433,윈윈주유소화장실,개방,무,191119.3764,444764.9533,126.8995663,37.5023074,20100712,20100712
A01435,남대문파출소,공공청사,유,197913.6065,451054.9037,126.9763865,37.55902027,20101111,20101111
A01566,중학동주유소화장실,개방,무,198185.443,452876.4893,126.9794586,37.57543326,20100712,20100712
A01567,로만플라자,공공청사,무,203151.8359,456804.4582,127.0356968,37.61082033,20101111,20101111
A01568,평창주유소화장실,개방,무,197752.5618,456679.7029,126.9745465,37.60969895,20100712,20100712
A01519,양지화학(주),공공청사,무,205112.1357,456386.4112,127.0578957,37.60704497,20101111,20101111
A01520,삼융주유소화장실,개방,무,190395.1088,453821.9903,126.8912569,37.58390386,20100712,20100712
A01521,하이마트 종암점,공공청사,무,203163.1932,454837.8071,127.0358169,37.59310095,20101111,20101111
A01464,우성주유소화장실,개방,무,192847.9538,444265.4126,126.9191201,37.49782151,20100712,20100712
A01465,동진빌딩,공공청사,무,203270.3686,455989.9809,127.0370356,37.60348156,20101111,20101111
A01466,하나주유소화장실,개방,무,191625.7498,444399.929,126.9052972,37.49902324,20100712,20100712
A01430,남대문2가파출소,공공청사,유,197890.3542,450845.782,126.9761239,37.55713604,20101111,20101111
A01431,대림동주유소화장실,개방,무,190940.4073,444650.4475,126.8975437,37.50127396,20100712,20100712
A01432,명동파출소,공공청사,유,198585.4497,451564.4678,126.9839893,37.56361271,20101111,20101111
A01559,동천주유소화장실,개방,무,207088.4704,454369.0357,127.0802584,37.58885551,20100712,20100712
A01560,현대백화점미아점,공공청사,유,202538.626,456529.4808,127.0287508,37.60834471,20101111,20101111
A01561,돈화문주유소화장실,개방,무,199182.1515,453077.8733,126.9907414,37.57724914,20100712,20100712
A01704,화성주유소화장실,개방,무,201378.1525,451606.8405,127.0155988,37.56399454,20100712,20100712
A01705,수색마트,개방,무,190801.1702,453642.6001,126.8958564,37.58229172,20101111,20101111
A01669,삼성전자디지털센터,개방,유,193660.9286,457064.6733,126.9282032,37.6131484,20101111,20101111
A01670,서오릉주유소화장실,개방,무,191701.3163,457614.585,126.9060023,37.61808744,20100712,20100712
A01671,은평중앙교회,개방,유,193629.8579,457144.5342,126.9278506,37.61386772,20101111,20101111
A01494,명성빌딩,공공청사,무,201051.2038,456123.4797,127.0119047,37.60468958,20101111,20101111
A01495,신동방주유소화장실,개방,무,203364.5838,457088.149,127.0381076,37.6133756,20100712,20100712
A01406,백양주유소화장실,개방,무,212296.1071,445282.4229,127.139069,37.50693066,20100712,20100712
A01407,면목119안전센터,공공청사,유,207059.5333,452592.2097,127.0799137,37.57284665,20101111,20101111
A01408,훼미리주유소화장실,개방,무,185061.6783,447971.9389,126.830993,37.53112422,20100712,20100712
A01409,무학치안센터,공공청사,유,201257.016,451413.4191,127.0142274,37.56225199,20101111,20101111
A01530,종호실업(주),공공청사,무,205316.6077,456636.9638,127.0602132,37.60930126,20101111,20101111
A01410,유진주유소화장실,개방,무,212245.1857,445018.8431,127.1384887,37.50455647,20100712,20100712
A01411,충무로119안전센터,공공청사,유,199376.3073,451404.9795,126.9929408,37.5621766,20101111,20101111
A01412,우방주유소화장실,개방,무,212215.8219,444953.1286,127.1381555,37.50396477,20100712,20100712
A01467,(주)윈도어패럴,공공청사,무,203105.9447,456316.9948,127.035175,37.60642849,20101111,20101111
A01531,에스지주유소화장실,개방,무,192297.6513,454431.8193,126.9127903,37.58941625,20100712,20100712
A01532,제일은행,공공청사,무,201422.6376,454744.3721,127.0161084,37.59226345,20101111,20101111
A01506,북악주유소화장실,개방,무,200757.9829,456207.3269,127.0085841,37.60544532,20100712,20100712
A01507,천미빌딩,공공청사,무,204929.8131,457462.3656,127.0558381,37.61674019,20101111,20101111
A01508,원천제1주유소화장실,개방,무,200880.8944,456627.3991,127.0099766,37.60923002,20100712,20100712
A01470,보라주유소화장실,개방,무,193174.3232,446001.6009,126.9227948,37.51346712,20100712,20100712
A01232,묵1동주민센터,공공청사,유,206930.622,456982.5007,127.078496,37.61240376,20101111,20101111
A01233,에어포트주유소화장실,개방,무,182865.7387,451874.5536,126.8060579,37.56624835,20100712,20100712
A01416,개나리주유소화장실,개방,무,185233.4309,447663.3299,126.8329423,37.52834642,20100712,20100712
A01417,서울역지구대,공공청사,유,197499.5355,450807.7453,126.9717009,37.55679235,20101111,20101111
A01418,남부주유소화장실,개방,무,185752.7647,446667.9012,126.8388369,37.51938578,20100712,20100712
A01551,타이거주유소화장실,개방,무,191344.4164,453218.1481,126.9020117,37.5784727,20100712,20100712
A01552,홀리데아인성북,공공청사,유,202933.1994,455709.5545,127.0332162,37.60095608,20101111,20101111
A01553,재동주유소화장실,개방,무,198759.2406,452992.9694,126.985954,37.57648369,20100712,20100712
A01253,동양주유소화장실,개방,무,184675.4613,443515.427,126.8267163,37.4909647,20100712,20100712
A01254,교남동사무소,공공청사,유,196638.8529,452382.8622,126.9619529,37.57098136,20101111,20101111
A01255,삼한주유소화장실,개방,무,184437.4683,443733.5795,126.8240206,37.49292628,20100712,20100712
A01244,상봉1동주민센터,공공청사,유,207699.2435,455590.6526,127.0871867,37.59985726,20101111,20101111
A01245,신화곡주유소화장실,개방,무,186106.6651,447536.3581,126.8428238,37.52721597,20100712,20100712
A01246,평창동주민센터,공공청사,유,197207.7728,456312.8576,126.9683779,37.60639222,20101111,20101111
A01413,을지로3가치안센터,공공청사,유,199371.2636,451849.9094,126.9928834,37.56618539,20101111,20101111
A01414,삼화주유소화장실,개방,무,207162.4197,445244.0039,127.0810067,37.50663859,20100712,20100712
A01415,신당지구대,공공청사,유,201183.8626,451747.3851,127.0133999,37.56526111,20101111,20101111
A01512,고대주유소화장실,개방,무,203237.9284,454681.2425,127.0366625,37.59169006,20100712,20100712
A01513,동우빌딩,공공청사,무,204976.4886,456735.1575,127.0563618,37.61018788,20101111,20101111
A01476,사자암공중화장실,공중,유,194428.0438,443667.2383,126.9369933,37.49244281,20100712,20100712
A01477,연우빌딩,공공청사,무,201592.939,454481.1746,127.0180361,37.58989178,20101111,20101111
A01478,사당5동공중화장실,공중,무,196792.4668,442496.5208,126.9637349,37.48190578,20100712,20100712
A01503,하나은행,공공청사,유,199663.6,454940.3108,126.9961909,37.59402988,20101111,20101111
A01504,정릉주유소화장실,개방,무,200875.1763,456463.2839,127.0099116,37.60775137,20100712,20100712
A01505,삼청각,공공청사,무,198602.2869,455294.7601,126.9841728,37.59722243,20101111,20101111
A01468,경덕주유소화장실,개방,무,192910.226,444324.4424,126.9198238,37.49835386,20100712,20100712
A01469,국민은행보문동지점,공공청사,무,202059.6817,453253.1143,127.0233174,37.57882611,20101111,20101111
A01548,영원빌딩,공공청사,무,203172.1587,456260.2362,127.0359246,37.60591688,20101111,20101111
A01549,삼표수색주유소화장실,개방,무,191285.4142,453285.3524,126.901343,37.57907765,20100712,20100712
A01550,금강빌딩,공공청사,무,203010.0441,455708.2124,127.0340864,37.60094374,20101111,20101111
A01541,부흥빌딩,공공청사,유,201074.8002,454674.2479,127.0121698,37.5916321,20101111,20101111
A01542,서부주유소화장실,개방,무,192732.9723,454577.355,126.9177178,37.59073105,20100712,20100712
A01452,신길동주유소화장실,개방,무,192659.9449,446205.2627,126.9169747,37.51529817,20100712,20100712
A01454,을지로4가우체국,공공청사,유,199574.7949,451849.8509,126.9951871,37.56618498,20101111,20101111
A01394,SK석촌주유소화장실,개방,무,208613.4997,444808.3556,127.0974132,37.50270098,20100712,20100712
A01569,더브러마트,공공청사,무,202150.6287,462335.2915,127.0243737,37.66065521,20101111,20101111
A01570,우림주유소화장실,개방,무,208770.48,455022.5028,127.0993106,37.5947287,20100712,20100712
A01514,효성주유소화장실,개방,무,203119.5095,455953.4709,127.0353271,37.60315313,20100712,20100712
A01515,장안웨딩프라자,공공청사,무,202594.1489,456632.2367,127.02938,37.60927037,20101111,20101111
A01333,숭인동119안전센터,공공청사,유,201911.9266,453138.3217,127.0216444,37.57779216,20101111,20101111
A01334,제삼주유소화장실,개방,무,202166.5147,453337.7719,127.0245271,37.57958863,20100712,20100712
A01403,면목3.8동주민센터,공공청사,유,208405.5212,454159.5836,127.0951682,37.58695728,20101111,20101111
A01404,송봉주유소화장실,개방,무,209752.8203,445708.4718,127.1103101,37.51079973,20100712,20100712
A01405,망우119안전센터,공공청사,유,208884.4032,455362.0214,127.1006047,37.59778664,20101111,20101111
A01471,치수빌딩,공공청사,유,202107.3377,456278.4127,127.0238656,37.6060837,20101111,20101111
A01472,삼미영등포주유소화장실,개방,무,190342.6702,447184.5471,126.8907505,37.5241002,20100712,20100712
A01395,면목7동우체국,공공청사,유,207336.0382,453347.279,127.0830513,37.57964762,20101111,20101111
A01396,세명주유소화장실,개방,무,208583.4742,444425.6394,127.0970692,37.49925297,20100712,20100712
A01563,은혜빌딩,공공청사,무,203048.3307,455083.4764,127.0345174,37.5953148,20101111,20101111
A01564,비원주유소화장실,개방,무,199093.4985,453061.0412,126.9897378,37.5770974,20100712,20100712
A01565,성모수녀원,공공청사,무,200071.2433,457008.4579,127.0008069,37.61266374,20101111,20101111
A01516,통일주유소화장실,개방,무,192976.6479,458419.798,126.92044,37.62535292,20100712,20100712
A01517,동인빌딩,공공청사,무,201996.7552,453377.2138,127.0226054,37.57994438,20101111,20101111
A01518,수색제일주유소화장실,개방,무,190969.9179,453504.7907,126.8977686,37.58105174,20100712,20100712
A02024,현대해상강서사옥,개방,유,190861.9979,447557.1604,126.8966208,37.52746274,20101111,20101111
A02025,청한상가개방화장실,개방,무,202886.5474,455774.7884,127.0326882,37.60154398,20100712,20100712
A02026,태평양생명,개방,무,190689.9666,447314.6449,126.8946777,37.52527595,20101111,20101111
A02027,동일빌딩개방화장실,개방,무,203045.2999,455576.8694,127.0344851,37.59976024,20100712,20100712
A01773,개포주유소화장실,개방,무,205448.2953,442684.3395,127.0616011,37.48358755,20100712,20100712
A01774,외환은행,개방,무,192742.7337,454959.9053,126.9178245,37.59417788,20101111,20101111
A01775,칠석주유소화장실,개방,무,186947.4153,444249.866,126.8523935,37.49761691,20100712,20100712
A01776,합도빌딩,개방,무,192994.5114,454851.3256,126.9206765,37.59320153,20101111,20101111
A01926,성락교회대학선교원,개방,무,189595.3832,445351.824,126.8823227,37.50757921,20101111,20101111
A01927,광성주유소화장실,개방,무,210966.6571,449128.7665,127.1240904,37.54160297,20100712,20100712
A01928,한국SGI광선회관,개방,무,190316.5078,444791.4982,126.8904861,37.5025385,20101111,20101111
A02895,영남주차장,개방,무,191389.1784,446678.3759,126.9025952,37.51954995,20101111,20101111
A02896,구몬수학빌딩개방화장실,개방,무,198541.63,452171.598,126.9834921,37.56908286,20100712,20100712
A02897,우리은행영등포지점,개방,무,191472.5896,446711.049,126.9035383,37.51984511,20101111,20101111
A02904,인창빌딩개방화장실,개방,무,198749.3575,452632.2715,126.9858427,37.57323381,20100712,20100712
A02905,기업은행영등포역지점,개방,무,191666.7197,446455.1111,126.9057372,37.51754088,20101111,20101111
A02906,고려빌딩개방화장실,개방,무,197771.9234,452315.4574,126.9747791,37.57037748,20100712,20100712
A02065,킹프라자개방화장실,개방,무,204322.6526,461435.3,127.0489845,37.65253879,20100712,20100712
A02066,2001아울렛,개방,유,191246.1889,448264.7735,126.9009588,37.53384206,20101111,20101111
A02067,점보타운개방화장실,개방,무,204404.4658,461467.607,127.0499118,37.65282948,20100712,20100712
A03658,합동빌딩개방화장실,개방,무,192982.7233,450503.6504,126.9205846,37.55402915,20100712,20100712
A03659,금웅빌딩,개방,무,211744.3563,445279.1954,127.1328287,37.50690876,20101111,20101111
A03660,삼성생명개방화장실,개방,무,193270.656,450773.2927,126.9238407,37.55646077,20100712,20100712
A01777,대원주유소화장실,개방,무,187277.0018,442988.0191,126.8561425,37.48625221,20100712,20100712
A01778,국민은행,개방,무,192690.0457,454652.6336,126.917231,37.59140897,20101111,20101111
A01779,황룡주유소화장실,개방,무,187136.6744,444185.983,126.8545349,37.49704398,20100712,20100712
A02682,일중기업B동,개방,,197492.2408,451516.8365,126.9716159,37.56318122,20100712,20100712
A02684,부국증권,개방,무,193647.3427,446928.5075,126.9281371,37.52182195,20101111,20101111
A01828,신목로알빌딩,개방,무,188683.879,448650.5456,126.8719627,37.53728999,20101111,20101111
A01829,신동일주유소화장실,개방,무,204393.9444,452126.1145,127.0497365,37.56866373,20100712,20100712
A01830,농협,개방,무,187853.3894,450820.0795,126.8625302,37.55682685,20101111,20101111
A02901,신세계백화점고객주차장,개방,무,191649.153,446344.9155,126.9055397,37.51654785,20101111,20101111
A02902,동덕빌딩개방화장실,개방,무,198520.5523,452835.027,126.9832522,37.57506028,20100712,20100712
A02903,신세계백화점,개방,무,191656.4708,446421.4122,126.9056217,37.51723716,20101111,20101111
A02759,동서울터미널종합상가개방화장실,개방,무,208331.5362,448357.4187,127.0942646,37.5346807,20100712,20100712
A02760,에리트빌딩,개방,유,193818.9982,446682.6652,126.930081,37.51960807,20101111,20101111
A02911,대한투자신탁영등포지점,개방,무,191589.5183,446642.6936,126.9048618,37.5192303,20101111,20101111
A02912,피자헛(교보점)개방화장실,개방,무,198620.2301,452321.9306,126.9843816,37.57043747,20100712,20100712
A01868,삼부르네상스오피스텔,개방,유,187107.5391,451307.0774,126.8540805,37.56120454,20101111,20101111
A01869,삼성본관무인자동화장실,공중,무,197888.3689,451499.5125,126.9760995,37.56302613,20100712,20100712
A01870,길훈엔트런스빌,개방,유,187155.82,451264.6294,126.8546277,37.56082276,20101111,20101111
A02913,장기신용은행영등포지점,개방,유,191536.2955,446690.7616,126.9042592,37.51966291,20101111,20101111
A02914,버거킹(교보점)개방화장실,개방,무,198116.9935,452328.916,126.9786851,37.57049951,20100712,20100712
A02734,하나은행,개방,무,193883.6108,446849.2084,126.9308105,37.52110906,20101111,20101111
A02735,인수동주민센터,공공청사,유,200934.1584,460216.3378,127.0105844,37.64156584,20100712,20100712
A02016,한양아파트상가,개방,유,191227.2971,447320.1266,126.9007563,37.52533061,20101111,20101111
A02068,한강포스빌,개방,유,191110.9215,448381.841,126.8994269,37.53489554,20101111,20101111
A02069,하나빌딩개방화장실,개방,무,204387.6143,461410.2618,127.0497205,37.65231289,20100712,20100712
A02070,상아아파트,개방,무,191403.4976,447859.11,126.9027433,37.53018851,20101111,20101111
A01822,강변샤르망1차오피스텔,개방,유,187387.5166,451121.1791,126.8572525,37.55953348,20101111,20101111
A01823,옥수주유소화장실,개방,무,201008.8474,449052.027,127.0114153,37.5409762,20100712,20100712
A01824,강변샤르망3차오피스텔,개방,유,187331.4066,451079.5432,126.8566182,37.55915758,20101111,20101111
A02807,그린프라자개방화장실,개방,무,207017.413,455576.9446,127.0794655,37.5997392,20100712,20100712
A02770,국민은행,개방,무,193853.4885,446789.5061,126.9304703,37.52057094,20101111,20101111
A02771,청해진동태찜개방화장실,개방,무,208266.1417,448873.3784,127.0935306,37.53933008,20100712,20100712
A02772,스타빌딩,개방,무,193840.8434,446773.6997,126.9303274,37.52042844,20101111,20101111
A02106,태성빌딩,개방,무,191507.4839,443759.8992,126.9039671,37.49325546,20101111,20101111
A02107,경인고속주유소화장실,개방,무,187619.9868,447802.5993,126.8599396,37.52963634,20100712,20100712
A02108,대림한신2차아파트,개방,무,191538.4909,443914.2928,126.904316,37.49464684,20101111,20101111
A02916,KFC광화문점개방화장실,개방,무,197877.6273,452439.839,126.9759752,37.5714984,20100712,20100712
A02917,신중앙예식장,개방,무,191504.1827,446656.9149,126.9038963,37.51935765,20101111,20101111
A02773,오현빌딩개방화장실,개방,무,206698.3625,450908.3568,127.0758099,37.55767791,20100712,20100712
A02774,센터빌딩,개방,무,193862.775,446635.1763,126.9305766,37.51918048,20101111,20101111
A02775,대부도개방화장실,개방,무,206658.3043,450579.0669,127.0753535,37.55471131,20100712,20100712
A02109,하이웨이주유소화장실,개방,무,187202.604,450575.0112,126.8551692,37.55460999,20100712,20100712
A02110,썬프라자백화점,개방,무,191875.7835,444109.2871,126.908128,37.49640678,20101111,20101111
A02111,해바라기주유소화장실,개방,무,186490.3772,449977.2402,126.8471198,37.54921394,20100712,20100712
A02606,서울상가,개방,무,193909.8251,447414.7721,126.9311024,37.52620497,20101111,20101111
A02607,현대백화점,개방,,205293.1702,445482.728,127.0598673,37.50880211,20100712,20100712
A02608,공작상가,개방,무,193881.394,447393.9191,126.9307809,37.52601689,20101111,20101111
A02844,유니온빌딩,개방,무,191629.0072,446886.8458,126.9053057,37.52143047,20101111,20101111
A02845,롯데리아 까치산역점,민간개방화장실,,186476.3041,447943.5283,126.846998,37.53089006,20100712,20100712
A02846,롯데마트영등포점,개방,무,191567.7211,447613.2247,126.9046041,37.5279746,20101111,20101111
A02811,신한은행개방화장실,개방,무,207847.2331,453647.6049,127.0888417,37.58234932,20100712,20100712
A02813,영창빌딩,개방,무,194069.3971,446511.0117,126.9329149,37.51806311,20101111,20101111
A02581,여의도the샵,개방,유,192811.9079,447388.8174,126.918682,37.52596322,20101111,20101111
A02582,남원추어탕개방화장실,개방,무,205720.5721,449242.9077,127.0647306,37.54267884,20100712,20100712
A02583,대성빌딩,개방,유,192639.6245,447547.4977,126.9167314,37.52739157,20101111,20101111
A02804,시범상가,개방,무,194220.9686,446785.0193,126.9346273,37.52053288,20101111,20101111
A02767,프라임상가개방화장실,개방,무,208602.7549,448705.1926,127.0973373,37.53781165,20100712,20100712
A02768,아일렉스타워,개방,무,193884.4606,446610.6583,126.9308221,37.51895972,20101111,20101111
A02769,무교동낙지나라개방화장실,개방,무,208148.9779,448420.3581,127.0921998,37.53524942,20100712,20100712
A02915,신한은행영등포지점,개방,유,191526.3514,446702.3922,126.9041466,37.51976761,20101111,20101111
A02817,테마프라자,민간개방화장실,,187729.8317,446259.0608,126.861208,37.51573053,20100712,20100712
A02818,화신(여의도보트),공중,무,193314.2282,448097.1066,126.9243582,37.53234868,20101111,20101111
A02819,기독교방송,민간개방화장실,유,188943.7116,447652.3059,126.8749177,37.52829901,20100712,20100712
A02820,노들나루,공중,유,194319.3282,447700.5748,126.9357328,37.52878267,20101111,20101111
A01918,개봉동천주교회,개방,무,187347.5691,443583.9727,126.8569302,37.49162275,20101111,20101111
A01919,세곡주유소화장실,개방,무,210500.801,440861.2226,127.1187011,37.46711753,20100712,20100712
A02115,살레시오화근로청소년회관,개방,유,191641.4787,443810.7593,126.9054817,37.49371493,20101111,20101111
A02116,현대(강서)주유소화장실,개방,무,185999.0185,449022.754,126.8415777,37.54060673,20100712,20100712
A02778,장원참숯민물장어개방화장실,개방,무,206748.0557,450807.1304,127.0763714,37.55676551,20100712,20100712
A02781,해돋이참치개방화장실,개방,무,206952.3127,450853.4514,127.0786835,37.55718134,20100712,20100712
